Time,TER
1.63,0.6721025442936832
1.64,0.672100995731043
1.65,0.6720994437915698
1.66,0.6720978884751672
1.67,0.6720963297817383
1.68,0.6720947677111865
1.69,0.672093202263415
1.7,0.6720916334383266
1.71,0.6720900612358244
1.72,0.6720884856558111
1.73,0.6720869066981894
1.74,0.6720853243628618
1.75,0.6720837386497308
1.76,0.6720821495586987
1.77,0.6720805570896679
1.78,0.6720789612425403
1.79,0.672077362017218
1.8,0.6720757594136029
1.81,0.6720741534315967
1.82,0.6720725440711013
1.83,0.672070931332018
1.84,0.6720693152142485
1.85,0.6720676957176939
1.86,0.6720660728422555
1.87,0.6720644465878345
1.88,0.6720628169543318
1.89,0.6720611839416483
1.9,0.6720595475496849
1.91,0.6720579077783422
1.92,0.6720562646275207
1.93,0.672054618097121
1.94,0.6720529681870433
1.95,0.6720513148971878
1.96,0.6720496582274548
1.97,0.6720479981777442
1.98,0.6720463347479557
1.99,0.6720446679379893
2.0,0.6720429977477447
2.01,0.6720413241771214
2.02,0.6720396472260187
2.03,0.6720379668943361
2.04,0.6720362831819728
2.05,0.6720345960888279
2.06,0.6720329056148003
2.07,0.6720312117597891
2.08,0.6720295145236929
2.09,0.6720278139064103
2.1,0.67202610990784
2.11,0.6720244025278803
2.12,0.6720226917664297
2.13,0.6720209776233864
2.14,0.6720192600986483
2.15,0.6720175391921135
2.16,0.67201581490368
2.17,0.6720140872332455
2.18,0.6720123561807075
2.19,0.6720106217459638
2.2,0.6720088839289117
2.21,0.6720071427294484
2.22,0.6720053981474713
2.23,0.6720036501828773
2.24,0.6720018988355637
2.25,0.6720001441054272
2.26,0.6719983859923645
2.27,0.6719966244962723
2.28,0.6719948596170471
2.29,0.6719930913545854
2.3,0.6719913197087833
2.31,0.6719895446795374
2.32,0.6719877662667434
2.33,0.6719859844702974
2.34,0.6719841992900955
2.35,0.671982410726033
2.36,0.671980618778006
2.37,0.6719788234459098
2.38,0.6719770247296397
2.39,0.6719752226290913
2.4,0.6719734171441595
2.41,0.6719716082747396
2.42,0.6719697960207265
2.43,0.671967980382015
2.44,0.6719661613585
2.45,0.671964338950076
2.46,0.6719625131566375
2.47,0.6719606839780788
2.48,0.6719588514142946
2.49,0.6719570154651787
2.5,0.6719551761306254
2.51,0.6719533334105284
2.52,0.6719514873047818
2.53,0.6719496378132792
2.54,0.6719477849359142
2.55,0.6719459286725804
2.56,0.6719440690231712
2.57,0.6719422059875798
2.58,0.6719403395656995
2.59,0.6719384697574233
2.6,0.6719365965626442
2.61,0.6719347199812548
2.62,0.6719328400131479
2.63,0.6719309566582163
2.64,0.6719290699163524
2.65,0.6719271797874485
2.66,0.671925286271397
2.67,0.67192338936809
2.68,0.6719214890774197
2.69,0.6719195853992778
2.7,0.6719176783335562
2.71,0.6719157678801466
2.72,0.6719138540389407
2.73,0.6719119368098299
2.74,0.6719100161927054
2.75,0.6719080921874588
2.76,0.671906164793981
2.77,0.6719042340121631
2.78,0.6719022998418962
2.79,0.6719003622830709
2.8,0.671898421335578
2.81,0.671896476999308
2.82,0.6718945292741515
2.83,0.6718925781599987
2.84,0.6718906236567399
2.85,0.6718886657642653
2.86,0.6718867044824648
2.87,0.6718847398112284
2.88,0.671882771750446
2.89,0.671880800300007
2.9,0.6718788254598012
2.91,0.6718768472297179
2.92,0.6718748656096465
2.93,0.6718728805994764
2.94,0.6718708921990965
2.95,0.6718689004083959
2.96,0.6718669052272634
2.97,0.671864906655588
2.98,0.671862904693258
2.99,0.6718608993401625
3.0,0.6718588905961894
3.01,0.6718568784612274
3.02,0.6718548629351646
3.03,0.671852844017889
3.04,0.6718508217092886
3.05,0.6718487960092513
3.06,0.671846766917665
3.07,0.6718447344344172
3.08,0.6718426985593954
3.09,0.6718406592924872
3.1,0.6718386166335798
3.11,0.6718365705825605
3.12,0.6718345211393163
3.13,0.6718324683037342
3.14,0.671830412075701
3.15,0.6718283524551035
3.16,0.6718262894418283
3.17,0.671824223035762
3.18,0.6718221532367908
3.19,0.6718200800448013
3.2,0.6718180034596795
3.21,0.6718159234813114
3.22,0.6718138401095831
3.23,0.6718117533443804
3.24,0.671809663185589
3.25,0.6718075696330944
3.26,0.6718054726867823
3.27,0.671803372346538
3.28,0.6718012686122468
3.29,0.6717991614837938
3.3,0.6717970509610642
3.31,0.6717949370439428
3.32,0.6717928197323144
3.33,0.6717906990260638
3.34,0.6717885749250757
3.35,0.6717864474292342
3.36,0.671784316538424
3.37,0.6717821822525293
3.38,0.6717800445714341
3.39,0.6717779034950226
3.4,0.6717757590231787
3.41,0.671773611155786
3.42,0.6717714598927285
3.43,0.6717693052338894
3.44,0.6717671471791525
3.45,0.6717649857284009
3.46,0.6717628208815181
3.47,0.671760652638387
3.48,0.6717584809988908
3.49,0.671756305962912
3.5,0.6717541275303338
3.51,0.6717519457010387
3.52,0.6717497604749093
3.53,0.6717475718518279
3.54,0.6717453798316768
3.55,0.6717431844143384
3.56,0.6717409855996949
3.57,0.671738783387628
3.58,0.6717365777780198
3.59,0.6717343687707519
3.6,0.6717321563657059
3.61,0.6717299405627635
3.62,0.6717277213618059
3.63,0.6717254987627146
3.64,0.6717232727653706
3.65,0.6717210433696551
3.66,0.6717188105754491
3.67,0.6717165743826333
3.68,0.6717143347910887
3.69,0.6717120918006956
3.7,0.6717098454113346
3.71,0.6717075956228862
3.72,0.6717053424352305
3.73,0.6717030858482478
3.74,0.6717008258618182
3.75,0.6716985624758215
3.76,0.6716962956901377
3.77,0.6716940255046462
3.78,0.6716917519192268
3.79,0.671689474933759
3.8,0.6716871945481221
3.81,0.6716849107621954
3.82,0.671682623575858
3.83,0.6716803329889889
3.84,0.6716780390014669
3.85,0.6716757416131711
3.86,0.67167344082398
3.87,0.6716711366337721
3.88,0.671668829042426
3.89,0.6716665180498199
3.9,0.6716642036558321
3.91,0.6716618858603408
3.92,0.6716595646632239
3.93,0.6716572400643591
3.94,0.6716549120636244
3.95,0.6716525806608974
3.96,0.6716502458560556
3.97,0.6716479076489765
3.98,0.6716455660395374
3.99,0.6716432210276155
4.0,0.6716408726130879
4.01,0.6716385207958314
4.02,0.6716361655757229
4.03,0.6716338069526393
4.04,0.6716314449264571
4.05,0.6716290794970529
4.06,0.6716267106643029
4.07,0.6716243384280836
4.08,0.671621962788271
4.09,0.6716195837447414
4.1,0.6716172012973705
4.11,0.6716148154460341
4.12,0.671612426190608
4.13,0.6716100335309678
4.14,0.6716076374669889
4.15,0.6716052379985469
4.16,0.6716028351255168
4.17,0.6716004288477738
4.18,0.671598019165193
4.19,0.6715956060776492
4.2,0.6715931895850173
4.21,0.671590769687172
4.22,0.6715883463839878
4.23,0.6715859196753391
4.24,0.6715834895611003
4.25,0.6715810560411455
4.26,0.6715786191153489
4.27,0.6715761787835846
4.28,0.6715737350457263
4.29,0.6715712879016478
4.3,0.6715688373512227
4.31,0.6715663833943248
4.32,0.6715639260308273
4.33,0.6715614652606035
4.34,0.6715590010835265
4.35,0.6715565334994695
4.36,0.6715540625083055
4.37,0.6715515881099073
4.38,0.6715491103041477
4.39,0.6715466290908991
4.4,0.6715441444700342
4.41,0.6715416564414252
4.42,0.6715391650049445
4.43,0.6715366701604643
4.44,0.6715341719078564
4.45,0.6715316702469929
4.46,0.6715291651777457
4.47,0.6715266566999863
4.48,0.6715241448135865
4.49,0.6715216295184175
4.5,0.671519110814351
4.51,0.671516588701258
4.52,0.6715140631790095
4.53,0.6715115342474767
4.54,0.6715090019065304
4.55,0.6715064661560415
4.56,0.6715039269958805
4.57,0.6715013844259179
4.58,0.6714988384460243
4.59,0.67149628905607
4.6,0.671493736255925
4.61,0.6714911800454597
4.62,0.6714886204245439
4.63,0.6714860573930475
4.64,0.6714834909508401
4.65,0.6714809210977914
4.66,0.671478347833771
4.67,0.6714757711586482
4.68,0.6714731910722922
4.69,0.6714706075745723
4.7,0.6714680206653575
4.71,0.6714654303445166
4.72,0.6714628366119185
4.73,0.671460239467432
4.74,0.6714576389109258
4.75,0.6714550349422681
4.76,0.6714524275613274
4.77,0.6714498167679719
4.78,0.6714472025620696
4.79,0.6714445849434887
4.8,0.6714419639120969
4.81,0.6714393394677621
4.82,0.6714367116103519
4.83,0.6714340803397338
4.84,0.6714314456557755
4.85,0.671428807558344
4.86,0.6714261660473066
4.87,0.6714235211225305
4.88,0.6714208727838825
4.89,0.6714182210312296
4.9,0.6714155658644385
4.91,0.6714129072833758
4.92,0.6714102452879079
4.93,0.6714075798779015
4.94,0.6714049110532225
4.95,0.6714022388137373
4.96,0.6713995631593118
4.97,0.671396884089812
4.98,0.6713942016051038
4.99,0.6713915157050526
5.0,0.6713888263895242
5.01,0.6713861336583842
5.02,0.6713834375114976
5.03,0.67138073794873
5.04,0.6713780349699462
5.05,0.6713753285750114
5.06,0.6713726187637904
5.07,0.671369905536148
5.08,0.6713671888919488
5.09,0.6713644688310574
5.1,0.6713617453533383
5.11,0.6713590184586555
5.12,0.6713562881468736
5.13,0.6713535544178565
5.14,0.6713508172714681
5.15,0.6713480767075721
5.16,0.6713453327260326
5.17,0.671342585326713
5.18,0.6713398345094768
5.19,0.6713370802741873
5.2,0.6713343226207078
5.21,0.6713315615489016
5.22,0.6713287970586317
5.23,0.6713260291497609
5.24,0.671323257822152
5.25,0.6713204830756677
5.26,0.6713177049101706
5.27,0.6713149233255232
5.28,0.6713121383215878
5.29,0.6713093498982264
5.3,0.6713065580553014
5.31,0.6713037627926746
5.32,0.671300964110208
5.33,0.6712981620077634
5.34,0.6712953564852021
5.35,0.671292547542386
5.36,0.6712897351791762
5.37,0.6712869193954343
5.38,0.6712841001910212
5.39,0.6712812775657981
5.4,0.671278451519626
5.41,0.6712756220523655
5.42,0.6712727891638774
5.43,0.6712699528540225
5.44,0.671267113122661
5.45,0.6712642699696533
5.46,0.6712614233948597
5.47,0.6712585733981403
5.48,0.6712557199793552
5.49,0.6712528631383642
5.5,0.671250002875027
5.51,0.6712471391892033
5.52,0.6712442720807528
5.53,0.6712414015495347
5.54,0.6712385275954085
5.55,0.6712356502182332
5.56,0.671232769417868
5.57,0.6712298851941718
5.58,0.6712269975470035
5.59,0.6712241064762218
5.6,0.6712212119816853
5.61,0.6712183140632525
5.62,0.6712154127207819
5.63,0.6712125079541316
5.64,0.6712095997631597
5.65,0.6712066881477243
5.66,0.6712037731076833
5.67,0.6712008546428945
5.68,0.6711979327532156
5.69,0.6711950074385041
5.7,0.6711920786986175
5.71,0.6711891465334131
5.72,0.6711862109427481
5.73,0.6711832719264795
5.74,0.6711803294844645
5.75,0.6711773836165598
5.76,0.671174434322622
5.77,0.6711714816025081
5.78,0.6711685254560742
5.79,0.671165565883177
5.8,0.6711626028836726
5.81,0.6711596364574172
5.82,0.6711566666042669
5.83,0.6711536933240776
5.84,0.6711507166167051
5.85,0.671147736482005
5.86,0.6711447529198329
5.87,0.6711417659300444
5.88,0.6711387755124946
5.89,0.6711357816670388
5.9,0.6711327843935323
5.91,0.6711297836918299
5.92,0.6711267795617862
5.93,0.6711237720032565
5.94,0.6711207610160951
5.95,0.6711177466001566
5.96,0.6711147287552953
5.97,0.6711117074813657
5.98,0.6711086827782218
5.99,0.6711056546457176
6.0,0.6711026230837072
6.01,0.6710995880920443
6.02,0.6710965496705825
6.03,0.6710935078191756
6.04,0.671090462537677
6.05,0.6710874138259401
6.06,0.6710843616838179
6.07,0.6710813061111637
6.08,0.6710782471078304
6.09,0.6710751846736708
6.1,0.6710721188085378
6.11,0.671069049512284
6.12,0.6710659767847619
6.13,0.6710629006258239
6.14,0.6710598210353222
6.15,0.6710567380131093
6.16,0.6710536515590368
6.17,0.671050561672957
6.18,0.6710474683547215
6.19,0.6710443716041822
6.2,0.6710412714211905
6.21,0.6710381678055979
6.22,0.6710350607572557
6.23,0.6710319502760153
6.24,0.6710288363617276
6.25,0.6710257190142437
6.26,0.6710225982334146
6.27,0.6710194740190909
6.28,0.6710163463711233
6.29,0.6710132152893622
6.3,0.6710100807736581
6.31,0.6710069428238613
6.32,0.671003801439822
6.33,0.6710006566213901
6.34,0.6709975083684157
6.35,0.6709943566807485
6.36,0.6709912015582382
6.37,0.6709880430007346
6.38,0.6709848810080868
6.39,0.6709817155801444
6.4,0.6709785467167566
6.41,0.6709753744177726
6.42,0.670972198683041
6.43,0.6709690195124111
6.44,0.6709658369057314
6.45,0.6709626508628507
6.46,0.6709594613836174
6.47,0.6709562684678799
6.48,0.6709530721154866
6.49,0.6709498723262856
6.5,0.6709466691001249
6.51,0.6709434624368525
6.52,0.6709402523363162
6.53,0.6709370387983636
6.54,0.6709338218228423
6.55,0.6709306014095999
6.56,0.6709273775584836
6.57,0.6709241502693407
6.58,0.6709209195420183
6.59,0.6709176853763632
6.6,0.6709144477722224
6.61,0.6709112067294427
6.62,0.6709079622478706
6.63,0.6709047143273529
6.64,0.6709014629677357
6.65,0.6708982081688653
6.66,0.6708949499305878
6.67,0.6708916882527495
6.68,0.670888423135196
6.69,0.6708851545777733
6.7,0.6708818825803272
6.71,0.670878607142703
6.72,0.6708753282647463
6.73,0.6708720459463023
6.74,0.6708687601872164
6.75,0.6708654709873335
6.76,0.6708621783464986
6.77,0.6708588822645567
6.78,0.6708555827413525
6.79,0.6708522797767303
6.8,0.6708489733705351
6.81,0.670845663522611
6.82,0.6708423502328024
6.83,0.6708390335009532
6.84,0.6708357133269076
6.85,0.6708323897105094
6.86,0.6708290626516025
6.87,0.6708257321500304
6.88,0.6708223982056368
6.89,0.6708190608182651
6.9,0.6708157199877586
6.91,0.6708123757139605
6.92,0.6708090279967137
6.93,0.6708056768358615
6.94,0.6708023222312465
6.95,0.6707989641827115
6.96,0.670795602690099
6.97,0.6707922377532516
6.98,0.6707888693720117
6.99,0.6707854975462214
7.0,0.6707821222757229
7.01,0.670778743560358
7.02,0.6707753613999691
7.03,0.6707719757943974
7.04,0.6707685867434848
7.05,0.6707651942470728
7.06,0.6707617983050028
7.07,0.6707583989171162
7.08,0.6707549960832541
7.09,0.6707515898032574
7.1,0.6707481800769672
7.11,0.6707447669042244
7.12,0.6707413502848694
7.13,0.670737930218743
7.14,0.6707345067056857
7.15,0.6707310797455377
7.16,0.6707276493381392
7.17,0.6707242154833304
7.18,0.6707207781809512
7.19,0.6707173374308416
7.2,0.6707138932328413
7.21,0.6707104455867897
7.22,0.6707069944925266
7.23,0.6707035399498912
7.24,0.6707000819587229
7.25,0.6706966205188607
7.26,0.6706931556301438
7.27,0.670689687292411
7.28,0.6706862155055009
7.29,0.6706827402692525
7.3,0.6706792615835041
7.31,0.6706757794480942
7.32,0.6706722938628613
7.33,0.6706688048276435
7.34,0.6706653123422787
7.35,0.6706618164066049
7.36,0.6706583170204601
7.37,0.6706548141836819
7.38,0.6706513078961078
7.39,0.6706477981575755
7.4,0.6706442849679222
7.41,0.6706407683269852
7.42,0.6706372482346016
7.43,0.6706337246906083
7.44,0.6706301976948423
7.45,0.6706266672471404
7.46,0.670623133347339
7.47,0.6706195959952748
7.48,0.6706160551907842
7.49,0.6706125109337033
7.5,0.6706089632238686
7.51,0.6706054120611159
7.52,0.6706018574452811
7.53,0.6705982993762001
7.54,0.6705947378537085
7.55,0.6705911728776419
7.56,0.6705876044478358
7.57,0.6705840325641255
7.58,0.670580457226346
7.59,0.6705768784343326
7.6,0.67057329618792
7.61,0.6705697104869435
7.62,0.6705661213312375
7.63,0.6705625287206366
7.64,0.6705589326549753
7.65,0.6705553331340881
7.66,0.6705517301578091
7.67,0.6705481237259725
7.68,0.6705445138384122
7.69,0.6705409004949622
7.7,0.6705372836954562
7.71,0.6705336634397279
7.72,0.6705300397276107
7.73,0.6705264125589382
7.74,0.6705227819335434
7.75,0.6705191478512597
7.76,0.6705155103119199
7.77,0.6705118693153571
7.78,0.6705082248614042
7.79,0.6705045769498937
7.8,0.6705009255806582
7.81,0.6704972707535302
7.82,0.6704936124683418
7.83,0.6704899507249256
7.84,0.6704862855231132
7.85,0.6704826168627368
7.86,0.6704789447436282
7.87,0.6704752691656194
7.88,0.6704715901285416
7.89,0.6704679076322265
7.9,0.6704642216765054
7.91,0.6704605322612095
7.92,0.67045683938617
7.93,0.6704531430512177
7.94,0.6704494432561837
7.95,0.6704457400008985
7.96,0.670442033285193
7.97,0.6704383231088976
7.98,0.6704346094718427
7.99,0.6704308923738587
8.0,0.6704271718147754
8.01,0.6704234477944232
8.02,0.6704197203126319
8.03,0.6704159893692312
8.04,0.6704122549640508
8.05,0.6704085170969203
8.06,0.670404775767669
8.07,0.6704010309761264
8.08,0.6703972827221216
8.09,0.6703935310054837
8.1,0.6703897758260416
8.11,0.6703860171836242
8.12,0.6703822550780602
8.13,0.6703784895091779
8.14,0.6703747204768061
8.15,0.670370947980773
8.16,0.6703671720209068
8.17,0.6703633925970357
8.18,0.6703596097089877
8.19,0.6703558233565904
8.2,0.6703520335396718
8.21,0.6703482402580594
8.22,0.6703444435115807
8.23,0.6703406433000632
8.24,0.6703368396233339
8.25,0.6703330324812202
8.26,0.670329221873549
8.27,0.6703254078001472
8.28,0.6703215902608415
8.29,0.6703177692554586
8.3,0.6703139447838251
8.31,0.6703101168457674
8.32,0.6703062854411116
8.33,0.670302450569684
8.34,0.6702986122313106
8.35,0.6702947704258174
8.36,0.6702909251530301
8.37,0.6702870764127745
8.38,0.6702832242048761
8.39,0.6702793685291603
8.4,0.6702755093854523
8.41,0.6702716467735775
8.42,0.6702677806933609
8.43,0.6702639111446275
8.44,0.6702600381272019
8.45,0.6702561616409092
8.46,0.6702522816855737
8.47,0.67024839826102
8.48,0.6702445113670723
8.49,0.670240621003555
8.5,0.670236727170292
8.51,0.6702328298671074
8.52,0.6702289290938251
8.53,0.6702250248502688
8.54,0.6702211171362621
8.55,0.6702172059516285
8.56,0.6702132912961913
8.57,0.6702093731697739
8.58,0.6702054515721994
8.59,0.6702015265032907
8.6,0.6701975979628708
8.61,0.6701936659507624
8.62,0.6701897304667882
8.63,0.6701857915107705
8.64,0.670181849082532
8.65,0.6701779031818947
8.66,0.6701739538086812
8.67,0.6701700009627131
8.68,0.6701660446438124
8.69,0.6701620848518011
8.7,0.6701581215865006
8.71,0.6701541548477326
8.72,0.6701501846353185
8.73,0.6701462109490796
8.74,0.670142233788837
8.75,0.6701382531544119
8.76,0.6701342690456252
8.77,0.6701302814622977
8.78,0.67012629040425
8.79,0.6701222958713028
8.8,0.6701182978632765
8.81,0.6701142963799915
8.82,0.6701102914212679
8.83,0.6701062829869258
8.84,0.6701022710767852
8.85,0.670098255690666
8.86,0.6700942368283878
8.87,0.6700902144897701
8.88,0.6700861886746328
8.89,0.6700821593827948
8.9,0.6700781266140755
8.91,0.670074090368294
8.92,0.6700700506452694
8.93,0.6700660074448204
8.94,0.6700619607667658
8.95,0.6700579106109242
8.96,0.6700538569771141
8.97,0.6700497998651538
8.98,0.6700457392748618
8.99,0.6700416752060561
9.0,0.6700376076585546
9.01,0.6700335366321751
9.02,0.6700294621267356
9.03,0.6700253841420537
9.04,0.6700213026779469
9.05,0.6700172177342326
9.06,0.670013129310728
9.07,0.6700090374072504
9.08,0.6700049420236166
9.09,0.6700008431596438
9.1,0.6699967408151485
9.11,0.6699926349899475
9.12,0.6699885256838574
9.13,0.6699844128966944
9.14,0.6699802966282751
9.15,0.6699761768784154
9.16,0.6699720536469314
9.17,0.6699679269336389
9.18,0.669963796738354
9.19,0.6699596630608924
9.2,0.6699555259010693
9.21,0.6699513852587005
9.22,0.669947241133601
9.23,0.6699430935255863
9.24,0.6699389424344713
9.25,0.6699347878600709
9.26,0.6699306298022
9.27,0.6699264682606733
9.28,0.6699223032353052
9.29,0.6699181347259103
9.3,0.6699139627323031
9.31,0.6699097872542975
9.32,0.6699056082917078
9.33,0.6699014258443478
9.34,0.6698972399120313
9.35,0.6698930504945722
9.36,0.669888857591784
9.37,0.6698846612034802
9.38,0.6698804613294741
9.39,0.669876257969579
9.4,0.6698720511236079
9.41,0.6698678407913738
9.42,0.6698636269726896
9.43,0.669859409667368
9.44,0.6698551888752217
9.45,0.669850964596063
9.46,0.6698467368297044
9.47,0.6698425055759581
9.48,0.6698382708346362
9.49,0.6698340326055506
9.5,0.6698297908885134
9.51,0.6698255456833361
9.52,0.6698212969898305
9.53,0.6698170448078081
9.54,0.6698127891370801
9.55,0.6698085299774579
9.56,0.6698042673287525
9.57,0.669800001190775
9.58,0.6697957315633363
9.59,0.6697914584462471
9.6,0.6697871818393181
9.61,0.6697829017423598
9.62,0.6697786181551825
9.63,0.6697743310775964
9.64,0.6697700405094118
9.65,0.6697657464504388
9.66,0.6697614489004872
9.67,0.6697571478593666
9.68,0.6697528433268867
9.69,0.6697485353028573
9.7,0.6697442237870874
9.71,0.6697399087793866
9.72,0.669735590279564
9.73,0.6697312682874285
9.74,0.669726942802789
9.75,0.6697226138254544
9.76,0.6697182813552333
9.77,0.6697139453919342
9.78,0.6697096059353655
9.79,0.6697052629853357
9.8,0.6697009165416526
9.81,0.6696965666041245
9.82,0.6696922131725591
9.83,0.6696878562467644
9.84,0.6696834958265481
9.85,0.6696791319117176
9.86,0.6696747645020803
9.87,0.6696703935974436
9.88,0.6696660191976146
9.89,0.6696616413024002
9.9,0.6696572599116075
9.91,0.6696528750250433
9.92,0.6696484866425143
9.93,0.6696440947638271
9.94,0.669639699388788
9.95,0.6696353005172033
9.96,0.6696308981488792
9.97,0.6696264922836217
9.98,0.6696220829212368
9.99,0.6696176700615304
10.0,0.669613253704308
10.01,0.6696088338493753
10.02,0.6696044104965376
10.03,0.6695999836456004
10.04,0.6695955532963686
10.05,0.6695911194486474
10.06,0.6695866821022418
10.07,0.6695822412569566
10.08,0.6695777969125964
10.09,0.6695733490689658
10.1,0.6695688977258694
10.11,0.6695644428831112
10.12,0.6695599845404957
10.13,0.6695555226978267
10.14,0.6695510573549083
10.15,0.6695465885115442
10.16,0.6695421161675383
10.17,0.669537640322694
10.18,0.6695331609768148
10.19,0.669528678129704
10.2,0.6695241917811646
10.21,0.669519701931
10.22,0.6695152085790129
10.23,0.6695107117250063
10.24,0.6695062113687829
10.25,0.669501707510145
10.26,0.6694972001488954
10.27,0.6694926892848362
10.28,0.6694881749177696
10.29,0.6694836570474977
10.3,0.6694791356738224
10.31,0.6694746107965457
10.32,0.6694700824154691
10.33,0.6694655505303942
10.34,0.6694610151411227
10.35,0.6694564762474555
10.36,0.6694519338491941
10.37,0.6694473879461394
10.38,0.6694428385380925
10.39,0.6694382856248542
10.4,0.6694337292062251
10.41,0.6694291692820058
10.42,0.6694246058519968
10.43,0.6694200389159984
10.44,0.6694154684738108
10.45,0.6694108945252341
10.46,0.6694063170700681
10.47,0.6694017361081128
10.48,0.6693971516391679
10.49,0.6693925636630329
10.5,0.6693879721795073
10.51,0.6693833771883902
10.52,0.669378778689481
10.53,0.6693741766825788
10.54,0.6693695711674824
10.55,0.6693649621439908
10.56,0.6693603496119025
10.57,0.6693557335710163
10.58,0.6693511140211305
10.59,0.6693464909620435
10.6,0.6693418643935533
10.61,0.669337234315458
10.62,0.6693326007275557
10.63,0.6693279636296442
10.64,0.6693233230215211
10.65,0.6693186789029841
10.66,0.6693140312738306
10.67,0.6693093801338579
10.68,0.6693047254828631
10.69,0.6693000673206433
10.7,0.6692954056469954
10.71,0.6692907404617163
10.72,0.6692860717646028
10.73,0.6692813995554512
10.74,0.6692767238340581
10.75,0.6692720446002198
10.76,0.6692673618537324
10.77,0.669262675594392
10.78,0.6692579858219946
10.79,0.6692532925363359
10.8,0.6692485957372117
10.81,0.6692438954244175
10.82,0.6692391915977488
10.83,0.6692344842570008
10.84,0.6692297734019688
10.85,0.6692250590324477
