Time,TER
3.09,0.44006455792621896
3.1,0.4400485388111128
3.11,0.4400325030508791
3.12,0.44001645063781347
3.13,0.4400003815642048
3.14,0.43998429582233545
3.15,0.43996819340448123
3.16,0.43995207430291133
3.17,0.43993593850988827
3.18,0.43991978601766807
3.19,0.4399036168185001
3.2,0.43988743090462706
3.21,0.4398712282682852
3.22,0.43985500890170387
3.23,0.4398387727971061
3.24,0.4398225199467081
3.25,0.4398062503427196
3.26,0.43978996397734355
3.27,0.4397736608427763
3.28,0.43975734093120766
3.29,0.4397410042348207
3.3,0.43972465074579187
3.31,0.4397082804562909
3.32,0.43969189335848097
3.33,0.4396754894445186
3.34,0.43965906870655364
3.35,0.4396426311367292
3.36,0.4396261767271817
3.37,0.439609705470041
3.38,0.4395932173574304
3.39,0.4395767123814662
3.4,0.4395601905342582
3.41,0.43954365180790955
3.42,0.43952709619451663
3.43,0.4395105236861691
3.44,0.4394939342749501
3.45,0.43947732795293587
3.46,0.4394607047121961
3.47,0.4394440645447936
3.48,0.43942740744278463
3.49,0.4394107333982187
3.5,0.43939404240313845
3.51,0.43937733444958005
3.52,0.43936060952957273
3.53,0.4393438676351392
3.54,0.4393271087582953
3.55,0.43931033289105004
3.56,0.4392935400254059
3.57,0.43927673015335844
3.58,0.4392599032668967
3.59,0.4392430593580027
3.6,0.4392261984186519
3.61,0.4392093204408129
3.62,0.4391924254164476
3.63,0.43917551333751115
3.64,0.43915858419595183
3.65,0.4391416379837113
3.66,0.4391246746927243
3.67,0.4391076943149189
3.68,0.43909069684221635
3.69,0.4390736822665311
3.7,0.4390566505797708
3.71,0.4390396017738364
3.72,0.43902253584062195
3.73,0.43900545277201475
3.74,0.43898835255989527
3.75,0.43897123519613723
3.76,0.4389541006726075
3.77,0.43893694898116614
3.78,0.4389197801136664
3.79,0.43890259406195464
3.8,0.4388853908178706
3.81,0.43886817037324694
3.82,0.4388509327199097
3.83,0.43883367784967797
3.84,0.43881640575436404
3.85,0.43879911642577335
3.86,0.4387818098557045
3.87,0.4387644860359492
3.88,0.4387471449582924
3.89,0.4387297866145122
3.9,0.43871241099637964
3.91,0.43869501809565914
3.92,0.4386776079041082
3.93,0.4386601804134774
3.94,0.4386427356155105
3.95,0.4386252735019443
3.96,0.43860779406450884
3.97,0.43859029729492727
3.98,0.43857278318491566
3.99,0.4385552517261834
4.0,0.438537702910433
4.01,0.4385201367293599
4.02,0.4385025531746528
4.03,0.4384849522379935
4.04,0.43846733391105674
4.05,0.4384496981855105
4.06,0.4384320450530158
4.07,0.4384143745052267
4.08,0.4383966865337904
4.09,0.4383789811303471
4.1,0.43836125828653033
4.11,0.43834351799396637
4.12,0.43832576024427466
4.13,0.43830798502906787
4.14,0.4382901923399516
4.15,0.4382723821685244
4.16,0.438254554506378
4.17,0.43823670934509734
4.18,0.43821884667626004
4.19,0.438200966491437
4.2,0.4381830687821922
4.21,0.43816515354008256
4.22,0.4381472207566581
4.23,0.43812927042346167
4.24,0.43811130253202946
4.25,0.4380933170738905
4.26,0.4380753140405668
4.27,0.4380572934235736
4.28,0.43803925521441883
4.29,0.4380211994046037
4.3,0.4380031259856224
4.31,0.43798503494896207
4.32,0.43796692628610273
4.33,0.43794879998851766
4.34,0.43793065604767295
4.35,0.43791249445502767
4.36,0.437894315202034
4.37,0.437876118280137
4.38,0.43785790368077476
4.39,0.4378396713953783
4.4,0.4378214214153717
4.41,0.437803153732172
4.42,0.4377848683371891
4.43,0.43776656522182594
4.44,0.43774824437747845
4.45,0.43772990579553545
4.46,0.4377115494673788
4.47,0.43769317538438324
4.48,0.4376747835379165
4.49,0.43765637391933926
4.5,0.43763794652000504
4.51,0.4376195013312605
4.52,0.43760103834444497
4.53,0.437582557550891
4.54,0.43756405894192385
4.55,0.4375455425088618
4.56,0.437527008243016
4.57,0.4375084561356906
4.58,0.4374898861781827
4.59,0.43747129836178206
4.6,0.43745269267777165
4.61,0.4374340691174272
4.62,0.43741542767201735
4.63,0.4373967683328036
4.64,0.4373780910910405
4.65,0.4373593959379753
4.66,0.4373406828648483
4.67,0.43732195186289263
4.68,0.4373032029233343
4.69,0.43728443603739214
4.7,0.43726565119627797
4.71,0.43724684839119643
4.72,0.437228027613345
4.73,0.43720918885391413
4.74,0.437190332104087
4.75,0.4371714573550397
4.76,0.4371525645979412
4.77,0.43713365382395336
4.78,0.4371147250242309
4.79,0.43709577818992124
4.8,0.43707681331216475
4.81,0.4370578303820947
4.82,0.43703882939083716
4.83,0.437019810329511
4.84,0.43700077318922786
4.85,0.4369817179610924
4.86,0.436962644636202
4.87,0.43694355320564676
4.88,0.43692444366050975
4.89,0.4369053159918668
4.9,0.4368861701907866
4.91,0.43686700624833064
4.92,0.4368478241555531
4.93,0.43682862390350113
4.94,0.4368094054832147
4.95,0.4367901688857263
4.96,0.43677091410206154
4.97,0.4367516411232386
4.98,0.43673234994026866
4.99,0.43671304054415555
5.0,0.4366937129258958
5.01,0.43667436707647894
5.02,0.43665500298688703
5.03,0.43663562064809514
5.04,0.4366162200510709
5.05,0.43659680118677496
5.06,0.4365773640461605
5.07,0.4365579086201736
5.08,0.436538434899753
5.09,0.4365189428758303
5.1,0.4364994325393297
5.11,0.43647990388116836
5.12,0.43646035689225604
5.13,0.43644079156349525
5.14,0.43642120788578137
5.15,0.4364016058500023
5.16,0.4363819854470389
5.17,0.4363623466677646
5.18,0.4363426895030456
5.19,0.4363230139437409
5.2,0.4363033199807021
5.21,0.43628360760477364
5.22,0.43626387680679257
5.23,0.43624412757758874
5.24,0.4362243599079847
5.25,0.4362045737887956
5.26,0.43618476921082955
5.27,0.43616494616488705
5.28,0.4361451046417614
5.29,0.4361252446322388
5.3,0.43610536612709794
5.31,0.4360854691171102
5.32,0.43606555359303967
5.33,0.43604561954564314
5.34,0.4360256669656702
5.35,0.43600569584386284
5.36,0.435985706170956
5.37,0.4359656979376772
5.38,0.4359456711347465
5.39,0.43592562575287686
5.4,0.4359055617827737
5.41,0.4358854792151352
5.42,0.43586537804065223
5.43,0.4358452582500082
5.44,0.4358251198338792
5.45,0.43580496278293424
5.46,0.4357847870878346
5.47,0.43576459273923424
5.48,0.43574437972778
5.49,0.4357241480441112
5.5,0.43570389767885986
5.51,0.4356836286226506
5.52,0.43566334086610053
5.53,0.4356430343998197
5.54,0.4356227092144105
5.55,0.4356023653004681
5.56,0.4355820026485802
5.57,0.43556162124932724
5.58,0.435541221093282
5.59,0.43552080217101025
5.6,0.43550036447307006
5.61,0.43547990799001224
5.62,0.43545943271238013
5.63,0.4354389386307098
5.64,0.4354184257355298
5.65,0.4353978940173613
5.66,0.4353773434667181
5.67,0.43535677407410645
5.68,0.43533618583002537
5.69,0.43531557872496635
5.7,0.4352949527494135
5.71,0.4352743078938434
5.72,0.43525364414872547
5.73,0.43523296150452134
5.74,0.4352122599516855
5.75,0.43519153948066486
5.76,0.43517080008189896
5.77,0.4351500417458199
5.78,0.4351292644628522
5.79,0.4351084682234132
5.8,0.4350876530179125
5.81,0.4350668188367524
5.82,0.43504596567032777
5.83,0.435025093509026
5.84,0.43500420234322695
5.85,0.4349832921633031
5.86,0.43496236295961943
5.87,0.43494141472253345
5.88,0.4349204474423952
5.89,0.4348994611095473
5.9,0.4348784557143248
5.91,0.4348574312470554
5.92,0.43483638769805916
5.93,0.43481532505764886
5.94,0.4347942433161296
5.95,0.434773142463799
5.96,0.43475202249094735
5.97,0.4347308833878573
5.98,0.4347097251448041
5.99,0.43468854775205545
6.0,0.4346673511998716
6.01,0.43464613547850517
6.02,0.43462490057820136
6.03,0.43460364648919786
6.04,0.4345823732017249
6.05,0.4345610807060051
6.06,0.4345397689922536
6.07,0.43451843805067797
6.08,0.43449708787147845
6.09,0.43447571844484745
6.1,0.43445432976097015
6.11,0.434432921810024
6.12,0.4344114945821791
6.13,0.43439004806759773
6.14,0.43436858225643493
6.15,0.43434709713883796
6.16,0.43432559270494675
6.17,0.43430406894489354
6.18,0.4342825258488031
6.19,0.4342609634067926
6.2,0.4342393816089717
6.21,0.43421778044544246
6.22,0.43419615990629945
6.23,0.4341745199816296
6.24,0.4341528606615123
6.25,0.4341311819360194
6.26,0.4341094837952152
6.27,0.43408776622915635
6.28,0.434066029227892
6.29,0.4340442727814638
6.3,0.4340224968799056
6.31,0.43400070151324377
6.32,0.4339788866714973
6.33,0.4339570523446773
6.34,0.4339351985227875
6.35,0.4339133251958238
6.36,0.43389143235377486
6.37,0.4338695199866214
6.38,0.43384758808433677
6.39,0.43382563663688667
6.4,0.4338036656342291
6.41,0.4337816750663146
6.42,0.43375966492308604
6.43,0.43373763519447867
6.44,0.4337155858704201
6.45,0.43369351694083036
6.46,0.43367142839562195
6.47,0.43364932022469954
6.48,0.43362719241796044
6.49,0.4336050449652942
6.5,0.43358287785658267
6.51,0.4335606910817003
6.52,0.43353848463051364
6.53,0.43351625849288183
6.54,0.4334940126586563
6.55,0.4334717471176807
6.56,0.4334494618597914
6.57,0.4334271568748167
6.58,0.4334048321525776
6.59,0.43338248768288723
6.6,0.4333601234555512
6.61,0.43333773946036735
6.62,0.4333153356871261
6.63,0.43329291212560994
6.64,0.43327046876559394
6.65,0.43324800559684534
6.66,0.4332255226091238
6.67,0.43320301979218123
6.68,0.43318049713576207
6.69,0.4331579546296028
6.7,0.43313539226343256
6.71,0.4331128100269726
6.72,0.4330902079099366
6.73,0.4330675859020305
6.74,0.4330449439929525
6.75,0.4330222821723933
6.76,0.43299960043003577
6.77,0.4329768987555552
6.78,0.43295417713861906
6.79,0.4329314355688873
6.8,0.432908674036012
6.81,0.43288589252963766
6.82,0.4328630910394011
6.83,0.4328402695549315
6.84,0.43281742806585005
6.85,0.4327945665617706
6.86,0.43277168503229907
6.87,0.4327487834670337
6.88,0.4327258618555652
6.89,0.4327029201874763
6.9,0.43267995845234225
6.91,0.43265697663973046
6.92,0.4326339747392006
6.93,0.43261095274030475
6.94,0.43258791063258717
6.95,0.43256484840558446
6.96,0.43254176604882544
6.97,0.4325186635518312
6.98,0.4324955409041152
6.99,0.43247239809518306
7.0,0.4324492351145327
7.01,0.4324260519516544
7.02,0.43240284859603056
7.03,0.43237962503713595
7.04,0.43235638126443754
7.05,0.43233311726739465
7.06,0.43230983303545867
7.07,0.4322865285580734
7.08,0.432263203824675
7.09,0.4322398588246915
7.1,0.4322164935475436
7.11,0.43219310798264393
7.12,0.43216970211939765
7.13,0.4321462759472019
7.14,0.4321228294554462
7.15,0.4320993626335124
7.16,0.4320758754707743
7.17,0.4320523679565983
7.18,0.4320288400803427
7.19,0.43200529183135833
7.2,0.43198172319898803
7.21,0.43195813417256695
7.22,0.43193452474142247
7.23,0.43191089489487416
7.24,0.4318872446222339
7.25,0.4318635739128056
7.26,0.43183988275588575
7.27,0.43181617114076265
7.28,0.4317924390567171
7.29,0.43176868649302197
7.3,0.4317449134389424
7.31,0.4317211198837358
7.32,0.43169730581665167
7.33,0.4316734712269318
7.34,0.4316496161038101
7.35,0.4316257404365128
7.36,0.43160184421425835
7.37,0.43157792742625717
7.38,0.4315539900617122
7.39,0.4315300321098183
7.4,0.43150605355976274
7.41,0.4314820544007248
7.42,0.43145803462187615
7.43,0.4314339942123805
7.44,0.43140993316139375
7.45,0.43138585145806413
7.46,0.4313617490915319
7.47,0.4313376260509296
7.48,0.43131348232538197
7.49,0.43128931790400576
7.5,0.43126513277591016
7.51,0.4312409269301964
7.52,0.43121670035595777
7.53,0.43119245304228
7.54,0.4311681849782408
7.55,0.43114389615291004
7.56,0.43111958655535
7.57,0.43109525617461486
7.58,0.43107090499975104
7.59,0.4310465330197972
7.6,0.4310221402237841
7.61,0.4309977266007347
7.62,0.4309732921396642
7.63,0.4309488368295797
7.64,0.43092436065948075
7.65,0.43089986361835897
7.66,0.430875345695198
7.67,0.4308508068789738
7.68,0.4308262471586545
7.69,0.4308016665232001
7.7,0.43077706496156315
7.71,0.4307524424626881
7.72,0.4307277990155116
7.73,0.43070313460896253
7.74,0.43067844923196175
7.75,0.43065374287342234
7.76,0.43062901552224964
7.77,0.430604267167341
7.78,0.4305794977975859
7.79,0.4305547074018661
7.8,0.43052989596905533
7.81,0.43050506348801953
7.82,0.43048020994761677
7.83,0.43045533533669716
7.84,0.4304304396441032
7.85,0.4304055228586693
7.86,0.43038058496922205
7.87,0.4303556259645802
7.88,0.4303306458335547
7.89,0.43030564456494835
7.9,0.43028062214755636
7.91,0.43025557857016594
7.92,0.43023051382155647
7.93,0.4302054278904994
7.94,0.43018032076575846
7.95,0.43015519243608913
7.96,0.43013004289023943
7.97,0.43010487211694926
7.98,0.4300796801049507
7.99,0.4300544668429679
8.0,0.4300292323197172
8.01,0.43000397652390693
8.02,0.4299786994442378
8.03,0.4299534010694022
8.04,0.42992808138808514
8.05,0.42990274038896326
8.06,0.4298773780607056
8.07,0.4298519943919732
8.08,0.42982658937141927
8.09,0.42980116298768906
8.1,0.42977571522941993
8.11,0.42975024608524137
8.12,0.429724755543775
8.13,0.42969924359363443
8.14,0.4296737102234255
8.15,0.42964815542174606
8.16,0.4296225791771861
8.17,0.4295969814783277
8.18,0.42957136231374504
8.19,0.42954572167200433
8.2,0.429520059541664
8.21,0.4294943759112744
8.22,0.4294686707693781
8.23,0.4294429441045098
8.24,0.42941719590519617
8.25,0.42939142615995596
8.26,0.42936563485730017
8.27,0.4293398219857318
8.28,0.4293139875337458
8.29,0.42928813148982936
8.3,0.42926225384246175
8.31,0.42923635458011433
8.32,0.4292104336912505
8.33,0.42918449116432567
8.34,0.42915852698778745
8.35,0.4291325411500755
8.36,0.42910653363962153
8.37,0.4290805044448494
8.38,0.429054453554175
8.39,0.42902838095600626
8.4,0.4290022866387432
8.41,0.428976170590778
8.42,0.4289500328004949
8.43,0.42892387325627007
8.44,0.4288976919464719
8.45,0.4288714888594608
8.46,0.4288452639835893
8.47,0.42881901730720196
8.48,0.4287927488186353
8.49,0.4287664585062182
8.5,0.42874014635827135
8.51,0.42871381236310757
8.52,0.42868745650903184
8.53,0.4286610787843411
8.54,0.42863467917732445
8.55,0.428608257676263
8.56,0.4285818142694298
8.57,0.42855534894509034
8.58,0.42852886169150184
8.59,0.4285023524969136
8.6,0.42847582134956713
8.61,0.428449268237696
8.62,0.42842269314952575
8.63,0.42839609607327406
8.64,0.42836947699715056
8.65,0.4283428359093571
8.66,0.4283161727980875
8.67,0.4282894876515276
8.68,0.4282627804578553
8.69,0.4282360512052408
8.7,0.428209299881846
8.71,0.42818252647582505
8.72,0.42815573097532433
8.73,0.4281289133684819
8.74,0.4281020736434281
8.75,0.4280752117882854
8.76,0.4280483277911681
8.77,0.42802142164018275
8.78,0.42799449332342787
8.79,0.42796754282899413
8.8,0.4279405701449641
8.81,0.4279135752594126
8.82,0.4278865581604063
8.83,0.4278595188360041
8.84,0.42783245727425684
8.85,0.4278053734632075
8.86,0.42777826739089103
8.87,0.4277511390453345
8.88,0.42772398841455705
8.89,0.4276968154865698
8.9,0.42766962024937594
8.91,0.4276424026909708
8.92,0.42761516279934175
8.93,0.4275879005624681
8.94,0.4275606159683213
8.95,0.4275333090048648
8.96,0.42750597966005416
8.97,0.42747862792183705
8.98,0.427451253778153
8.99,0.4274238572169339
9.0,0.4273964382261033
9.01,0.42736899679357715
9.02,0.4273415329072633
9.03,0.42731404655506156
9.04,0.42728653772486397
9.05,0.4272590064045546
9.06,0.42723145258200956
9.07,0.42720387624509687
9.08,0.4271762773816768
9.09,0.42714865597960155
9.1,0.42712101202671543
9.11,0.4270933455108548
9.12,0.4270656564198481
9.13,0.4270379447415158
9.14,0.42701021046367027
9.15,0.4269824535741162
9.16,0.4269546740606502
9.17,0.4269268719110609
9.18,0.4268990471131291
9.19,0.42687119965462755
9.2,0.4268433295233211
9.21,0.42681543670696664
9.22,0.42678752119331315
9.23,0.42675958297010164
9.24,0.4267316220250651
9.25,0.4267036383459287
9.26,0.4266756319204097
9.27,0.4266476027362172
9.28,0.4266195507810526
9.29,0.4265914760426092
9.3,0.4265633785085725
9.31,0.42653525816661986
9.32,0.4265071150044208
9.33,0.426478949009637
9.34,0.42645076016992206
9.35,0.42642254847292166
9.36,0.4263943139062736
9.37,0.42636605645760767
9.38,0.42633777611454576
9.39,0.42630947286470183
9.4,0.42628114669568196
9.41,0.42625279759508417
9.42,0.4262244255504985
9.43,0.4261960305495073
9.44,0.42616761257968466
9.45,0.42613917162859705
9.46,0.4261107076838029
9.47,0.4260822207328525
9.48,0.42605371076328846
9.49,0.4260251777626454
9.5,0.42599662171845
9.51,0.42596804261822085
9.52,0.4259394404494688
9.53,0.4259108151996968
9.54,0.4258821668563997
9.55,0.42585349540706446
9.56,0.4258248008391702
9.57,0.42579608314018813
9.58,0.42576734229758134
9.59,0.4257385782988052
9.6,0.4257097911313071
9.61,0.42568098078252636
9.62,0.42565214723989464
9.63,0.42562329049083536
9.64,0.4255944105227643
9.65,0.4255655073230892
9.66,0.42553658087920976
9.67,0.425507631178518
9.68,0.42547865820839786
9.69,0.4254496619562254
9.7,0.42542064240936883
9.71,0.42539159955518824
9.72,0.42536253338103597
9.73,0.4253334438742564
9.74,0.42530433102218607
9.75,0.4252751948121535
9.76,0.42524603523147936
9.77,0.42521685226747635
9.78,0.4251876459074493
9.79,0.42515841613869515
9.8,0.42512916294850284
9.81,0.4250998863241536
9.82,0.42507058625292043
9.83,0.4250412627220687
9.84,0.4250119157188558
9.85,0.42498254523053125
9.86,0.4249531512443365
9.87,0.4249237337475053
9.88,0.4248942927272634
9.89,0.42486482817082866
9.9,0.42483534006541107
9.91,0.4248058283982126
9.92,0.42477629315642756
9.93,0.42474673432724214
9.94,0.42471715189783477
9.95,0.4246875458553759
9.96,0.42465791618702814
9.97,0.42462826287994626
9.98,0.42459858592127697
9.99,0.4245688852981593
10.0,0.4245391609977242
10.01,0.42450941300709494
10.02,0.4244796413133868
10.03,0.4244498459037071
10.04,0.42442002676515533
10.05,0.42439018388482325
10.06,0.42436031724979445
10.07,0.42433042684714495
10.08,0.4243005126639427
10.09,0.42427057468724777
10.1,0.42424061290411247
10.11,0.4242106273015812
10.12,0.4241806178666904
10.13,0.4241505845864688
10.14,0.42412052744793716
10.15,0.42409044643810834
10.16,0.42406034154398736
10.17,0.4240302127525715
10.18,0.42400006005085006
10.19,0.42396988342580444
10.2,0.4239396828644083
10.21,0.42390945835362737
10.22,0.42387920988041955
10.23,0.42384893743173485
10.24,0.4238186409945155
10.25,0.4237883205556958
10.26,0.42375797610220234
10.27,0.42372760762095363
10.28,0.42369721509886055
10.29,0.423666798522826
10.3,0.42363635787974524
10.31,0.4236058931565054
10.32,0.4235754043399859
10.33,0.4235448914170585
10.34,0.42351435437458684
10.35,0.4234837931994269
10.36,0.4234532078784268
10.37,0.4234225983984267
10.38,0.4233919647462592
10.39,0.4233613069087488
10.4,0.4233306248727124
10.41,0.4232999186249589
10.42,0.42326918815228953
10.43,0.42323843344149764
10.44,0.4232076544793687
10.45,0.4231768512526804
10.46,0.4231460237482027
10.47,0.4231151719526977
10.48,0.4230842958529196
10.49,0.423053395435615
10.5,0.42302247068752247
10.51,0.42299152159537295
10.52,0.42296054814588946
10.53,0.42292955032578733
10.54,0.422898528121774
10.55,0.42286748152054915
10.56,0.4228364105088047
10.57,0.42280531507322483
10.58,0.42277419520048576
10.59,0.42274305087725605
10.6,0.4227118820901965
10.61,0.42268068882596
10.62,0.4226494710711918
10.63,0.4226182288125293
10.64,0.42258696203660223
10.65,0.4225556707300324
10.66,0.422524354879434
10.67,0.4224930144714133
10.68,0.4224616494925688
10.69,0.4224302599294915
10.7,0.4223988457687643
10.71,0.4223674069969626
10.72,0.4223359436006539
10.73,0.422304455566398
10.74,0.42227294288074696
10.75,0.42224140553024514
10.76,0.422209843501429
10.77,0.4221782567808273
10.78,0.4221466453549613
10.79,0.42211500921034417
10.8,0.4220833483334816
